"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","CZ","Czech Republic",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","SE","Sweden",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","SI","Slovenia",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-01","SK","Slovakia",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","DE","Germany",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","DK","Denmark",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","ES","Spain",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","NO","Norway",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","SE","Sweden",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-05","BE","Belgium",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-05","DK","Denmark",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-06","FR","France",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-06","NO","Norway",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-07","BE","Belgium",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-07","EE","Estonia",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-07","HU","Hungary",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-07","NO","Norway",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-08","DK","Denmark",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-08","EL","Greece",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-08","SE","Sweden",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-08","SK","Slovakia",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-09","AT","Austria",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-09","HU","Hungary",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-09","LU","Luxembourg",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-09","SK","Slovakia",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-10","AT","Austria",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-10","BE","Belgium",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-10","FI","Finland",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-10","NO","Norway",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-10","SK","Slovakia",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-11","CZ","Czech Republic",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-11","NO","Norway",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-12","CZ","Czech Republic",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-12","DK","Denmark",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-12","NO","Norway",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-01","FR","France",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-02","DK","Denmark",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-02","FI","Finland",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-02","UK","United Kingdom",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-03","DK","Denmark",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-03","FR","France",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-04","IT","Italy",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-04","LT","Lithuania",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-04","SK","Slovakia",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-05","AT","Austria",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-05","FR","France",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-05","HU","Hungary",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-05","SK","Slovakia",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-06","RO","Romania",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-07","LT","Lithuania",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-08","FI","Finland",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-09","AT","Austria",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-09","FI","Finland",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-09","HU","Hungary",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-09","MT","Malta",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-09","NL","Netherlands",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-10","FI","Finland",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-10","SE","Sweden",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-11","BE","Belgium",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-11","DE","Germany",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-11","HU","Hungary",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-12","AT","Austria",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-12","SK","Slovakia",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-01","DK","Denmark",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-01","FR","France",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-02","DE","Germany",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-04","FR","France",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-04","NO","Norway",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-05","CZ","Czech Republic",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-07","SE","Sweden",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-08","AT","Austria",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-08","NO","Norway",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-09","IT","Italy",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-10","DK","Denmark",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-10","NO","Norway",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-11","AT","Austria",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-12","AT","Austria",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-12","NL","Netherlands",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-12","SE","Sweden",2.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-03","DE","Germany",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-03","FI","Finland",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-04","DE","Germany",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-04","SE","Sweden",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-06","BE","Belgium",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-06","DE","Germany",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-06","FR","France",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-07","CZ","Czech Republic",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-08","BE","Belgium",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-08","CZ","Czech Republic",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-08","FR","France",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-09","SK","Slovakia",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-11","FR","France",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-11","NO","Norway",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-12","FR","France",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-01","UK","United Kingdom",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-03","ES","Spain",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-03","NO","Norway",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-04","IT","Italy",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-06","SE","Sweden",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-10","CZ","Czech Republic",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-11","SE","Sweden",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-12","DK","Denmark",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-12","FI","Finland",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-01","FR","France",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-03","UK","United Kingdom",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-04","DE","Germany",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-04","DK","Denmark",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-04","FI","Finland",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-05","LT","Lithuania",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-06","DE","Germany",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-06","FR","France",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-07","CZ","Czech Republic",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-08","SE","Sweden",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-09","SK","Slovakia",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-10","AT","Austria",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-11","CZ","Czech Republic",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-11","IT","Italy",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-11","LT","Lithuania",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-12","DK","Denmark",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-01","FI","Finland",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-01","NO","Norway",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-02","BE","Belgium",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-02","ES","Spain",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-03","FI","Finland",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-03","FR","France",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-03","UK","United Kingdom",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-04","ES","Spain",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-06","AT","Austria",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-06","BE","Belgium",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-06","SE","Sweden",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-07","AT","Austria",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-07","CZ","Czech Republic",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-07","DE","Germany",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-07","FR","France",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-08","DK","Denmark",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-08","SK","Slovakia",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-09","CZ","Czech Republic",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-09","IT","Italy",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-09","SK","Slovakia",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-11","IT","Italy",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-12","FI","Finland",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-12","SE","Sweden",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-01","BE","Belgium",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-02","FR","France",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-03","DE","Germany",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-03","DK","Denmark",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-03","FI","Finland",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-04","DE","Germany",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-05","NO","Norway",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-07","DK","Denmark",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-07","FI","Finland",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-08","FR","France",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-08","SE","Sweden",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-10","SE","Sweden",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-11","DE","Germany",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-12","FI","Finland",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-12","UK","United Kingdom",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-01","CZ","Czech Republic",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-01","FI","Finland",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-02","BE","Belgium",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-02","SK","Slovakia",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-03","IT","Italy",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-04","BE","Belgium",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-04","FR","France",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-05","AT","Austria",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-05","CZ","Czech Republic",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-05","DE","Germany",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-05","SK","Slovakia",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-06","CZ","Czech Republic",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","AT","Austria",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","NO","Norway",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","SK","Slovakia",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-09","SE","Sweden",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-10","FI","Finland",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-10","SE","Sweden",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","FR","France",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","UK","United Kingdom",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","DE","Germany",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-02","UK","United Kingdom",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","FR","France",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","NO","Norway",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-05","FR","France",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-08","FI","Finland",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-08","FR","France",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-09","FI","Finland",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-10","CZ","Czech Republic",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-10","HU","Hungary",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-11","FI","Finland",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-11","FR","France",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-12","FR","France",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-01","NO","Norway",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-04","CZ","Czech Republic",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-04","FI","Finland",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-07","BE","Belgium",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-08","DE","Germany",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-11","FI","Finland",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-12","DE","Germany",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-12","FI","Finland",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-12","FR","France",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-03","DE","Germany",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-05","DK","Denmark",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-08","DK","Denmark",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-08","NL","Netherlands",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-09","CZ","Czech Republic",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2015-12","FR","France",3.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-02","DK","Denmark",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-03","FR","France",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-06","NO","Norway",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-07","NL","Netherlands",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-07","NO","Norway",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2007-11","IT","Italy",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-01","BE","Belgium",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-01","FI","Finland",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-01","FR","France",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-02","SE","Sweden",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-02","UK","United Kingdom",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-03","DK","Denmark",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-03","SE","Sweden",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-04","DE","Germany",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-04","DK","Denmark",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-04","FI","Finland",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-05","NO","Norway",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-07","NO","Norway",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-08","ES","Spain",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-08","IE","Ireland",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-08","NO","Norway",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-10","FR","France",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-11","FI","Finland",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-01","DK","Denmark",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-01","FI","Finland",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-02","FR","France",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-03","FI","Finland",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-04","FR","France",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-06","DK","Denmark",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-06","IE","Ireland",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-07","FR","France",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-09","CZ","Czech Republic",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-09","ES","Spain",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-10","FR","France",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-11","ES","Spain",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-12","DE","Germany",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-12","SE","Sweden",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-01","UK","United Kingdom",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-02","FR","France",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-03","DE","Germany",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-03","DK","Denmark",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-04","DE","Germany",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-04","DK","Denmark",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-04","FI","Finland",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-04","NO","Norway",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-05","FR","France",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-06","CZ","Czech Republic",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-07","SK","Slovakia",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-08","CZ","Czech Republic",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-08","ES","Spain",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-08","FR","France",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-08","NO","Norway",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-09","ES","Spain",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-11","ES","Spain",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2010-11","FI","Finland",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-02","FI","Finland",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-04","FI","Finland",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-05","CZ","Czech Republic",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-06","FR","France",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-07","FR","France",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-08","DE","Germany",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-09","CZ","Czech Republic",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-09","DK","Denmark",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-09","FI","Finland",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-10","CZ","Czech Republic",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-10","FR","France",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2011-10","RO","Romania",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-01","FR","France",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-01","UK","United Kingdom",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-03","FI","Finland",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-04","FI","Finland",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-06","UK","United Kingdom",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-07","CZ","Czech Republic",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-08","FI","Finland",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","FI","Finland",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-11","FR","France",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2012-12","BE","Belgium",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-03","FI","Finland",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-04","FI","Finland",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-05","CZ","Czech Republic",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-07","SK","Slovakia",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-08","BE","Belgium",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-09","CZ","Czech Republic",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-09","DK","Denmark",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-10","DK","Denmark",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-11","AT","Austria",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-11","DK","Denmark",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2013-12","FI","Finland",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-01","UK","United Kingdom",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-02","DE","Germany",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-03","FI","Finland",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-03","UK","United Kingdom",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-06","HU","Hungary",4.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2014-07","AT","Austria",4.000000000,""
